   0.0000000000000000       0.13746159684986844       0.23839804047453811       0.31262153964444145       0.36959303607703509       0.41344656685292958       0.44570014497112376       0.46120180465857402       0.43024251009286257       0.31332911186497020     
   0.0000000000000000        5.7038967680008157E-002   8.3351705611116669E-002  0.11529942472574391       0.14054091871462732       0.15443093125618026       0.15630114204518469       0.14972437554072610       0.13941114423119499        9.5768491263667238E-002
   0.0000000000000000       -1.3763487534686966E-002   3.5595443581535414E-002   6.9052461541192448E-002   8.9488715070006636E-002   9.7231863205364491E-002   9.2168608569057231E-002   7.4201028131115898E-002   5.2338822511103375E-002   3.2009924956240776E-002
   0.0000000000000000        5.4751791175922555E-003   2.4028447482114138E-002   4.2318999755726394E-002   5.4825546512321618E-002   5.9171932583333670E-002   5.3520728724748994E-002   3.7722625339654509E-002   1.8248233028568091E-002   8.9233297050077195E-003
   0.0000000000000000        5.5804479219086758E-003   8.8095056510553750E-003   1.3641148084290634E-002   1.8019555151347320E-002   1.9641004956397010E-002   1.5475927940872693E-002   8.0608578991322490E-003  -3.0510999069140853E-003  -6.6352994847792193E-003
   0.0000000000000000       -3.8183393929933445E-003  -1.3903351130053219E-002  -2.0927163445579905E-002  -2.4644907973183795E-002  -2.5872522340627500E-002  -2.5120748056197309E-002  -2.4931077479151086E-002  -2.5323209591371409E-002  -2.1459201738118355E-002
   0.0000000000000000       -1.9527559819941680E-002  -4.3633939414811466E-002  -6.2258808453132891E-002  -7.3625332668390733E-002  -7.7173053774296368E-002  -7.3596924205020189E-002  -6.7172035450212997E-002  -5.6776635083256637E-002  -4.0754322748652927E-002
   0.0000000000000000       -3.8909087997741405E-002  -7.9042668333220989E-002 -0.11109498954526742      -0.13266894395844253      -0.14248869528649663      -0.14024573097793080      -0.12716732609725628      -0.10486465179137111       -6.9528302344855741E-002
   0.0000000000000000       -5.9079712526870644E-002 -0.11611410840506281      -0.16357937217330321      -0.19904157883096887      -0.22046271273811388      -0.22553471077906789      -0.21156139628833842      -0.17796369987649635      -0.11615459766890268     
   0.0000000000000000       -7.0458004297143453E-002 -0.13748907551721115      -0.19507324013411137      -0.24248700809435197      -0.27792531471467052      -0.29866843823277106      -0.30007885625424391      -0.27226141361431944      -0.19549913380457695     
  0.13746159684986844       0.23839804047453811       0.31262153964444145       0.36959303607703509       0.41344656685292958       0.44570014497112376       0.46120180465857402       0.43024251009286257       0.31332911186497020        0.0000000000000000     
