0.019607843	0.926799946
0.039215686	0.780175496
0.058823529	0.64317635
0.078431373	0.521420898
0.098039216	0.416768964
0.117647059	0.328549269
0.137254902	0.254757071
0.156862745	0.192923127
0.176470588	0.140635515
0.196078431	9.58E-02
0.215686275	5.67E-02
0.235294118	2.21E-02
0.254901961	-8.91E-03
0.274509804	-3.70E-02
0.294117647	-6.25E-02
0.31372549	-8.55E-02
0.333333333	-0.106271388
0.352941176	-0.124663241
0.37254902	-0.140700985
0.392156863	-0.154365478
0.411764706	-0.165655506
0.431372549	-0.174599285
0.450980392	-0.181261493
0.470588235	-0.185742232
0.490196078	-0.188173521
0.509803922	-0.188714913
0.529411765	-0.187547009
0.549019608	-0.184862747
0.568627451	-0.180860915
0.588235294	-0.175742287
0.607843137	-0.169700711
0.62745098	-0.162917762
0.647058824	-0.155559046
0.666666667	-0.147772353
0.68627451	-0.139686942
0.705882353	-0.131412744
0.725490196	-0.123034329
0.745098039	-0.114614751
0.764705882	-1.06E-01
0.784313725	-9.78E-02
0.803921569	-8.94E-02
0.823529412	-8.11E-02
0.843137255	-7.27E-02
0.862745098	-6.42E-02
0.882352941	-5.55E-02
0.901960784	-4.67E-02
0.921568627	-3.74E-02
0.941176471	-2.77E-02
0.960784314	-1.73E-02
0.980392157	-6.12E-03
