   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
 -0.13746159684986842      -0.10093644362466968       -7.4223499169903367E-002  -5.6971496432593582E-002  -4.3853530775894475E-002  -3.2253578118194189E-002  -1.5501659687450313E-002   3.0959294565711462E-002  0.11691339822789240       0.31332911186497009     
 -0.19450056452987657      -0.12724918155577825      -0.10617121828453058       -8.2212990421477020E-002  -5.7743543317447410E-002  -3.4123788907198596E-002  -8.9248931829916337E-003   4.1272525875242570E-002  0.16055605119542010       0.40909760312863730     
 -0.18073707699518959      -0.17660811267200061      -0.13962823624418763      -0.10264924395029115       -6.5486691452805279E-002  -2.9060534270891305E-002   9.0426872549497078E-003   6.3134731495255059E-002  0.18088494875028271       0.44110752808487808     
 -0.18621225611278186      -0.19516138103652250      -0.15791878851779986      -0.11515579070688638       -6.9833077523817316E-002  -2.3409330412306618E-002   2.4840790640044196E-002   8.2609123806341486E-002  0.19020985207384308       0.45003085778988572     
 -0.19179270403469051      -0.19839043876566914      -0.16275043095103514      -0.11953419777394306       -7.1454527328867007E-002  -1.9244253396782287E-002   3.2255860681784619E-002   9.3721081612387791E-002  0.19379405165170815       0.44339555830510657     
 -0.18797436464169717      -0.18830542702860922      -0.15572661863550846      -0.11581645324633917       -7.0226912961423318E-002  -1.9996027681212468E-002   3.2066190104738372E-002   9.4113213724608097E-002  0.18993004379845513       0.42193635656698825     
 -0.16844680482175547      -0.16419904743373945      -0.13710174959718702      -0.10444992903108136       -6.6679191855517683E-002  -2.3572157250488664E-002   2.5641301349931162E-002   8.3717813357651744E-002  0.17390773146385141       0.38118203381833526     
 -0.12953771682401408      -0.12406546709825989      -0.10504942838514059       -8.2875974617906245E-002  -5.6859440527463598E-002  -2.5815121559054497E-002   1.2562896469256636E-002   6.1415139051766592E-002  0.13857138201733604       0.31165373147347958     
  -7.0458004297143412E-002  -6.7031071220067712E-002  -5.7584164616900219E-002  -4.7413767960240591E-002  -3.5438306620318577E-002  -2.0743123518100488E-002  -1.4104180214728193E-003   2.7817442639924504E-002   7.6762279809742415E-002  0.19549913380457690     
   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
