0.019607843	0.783154089
0.039215686	0.479766762
0.058823529	0.321364222
0.078431373	0.246569421
0.098039216	0.211096433
0.117647059	0.191934442
0.137254902	0.178715511
0.156862745	0.167216049
0.176470588	0.155861564
0.196078431	0.144119201
0.215686275	0.131837841
0.235294118	0.11900082
0.254901961	0.105639705
0.274509804	9.18E-02
0.294117647	7.76E-02
0.31372549	6.30E-02
0.333333333	4.81E-02
0.352941176	3.30E-02
0.37254902	1.77E-02
0.392156863	2.28E-03
0.411764706	-1.32E-02
0.431372549	-2.88E-02
0.450980392	-4.44E-02
0.470588235	-6.00E-02
0.490196078	-7.57E-02
0.509803922	-9.13E-02
0.529411765	-0.106896955
0.549019608	-0.122104906
0.568627451	-0.136666688
0.588235294	-0.150213569
0.607843137	-0.162365395
0.62745098	-0.172756711
0.647058824	-0.181061829
0.666666667	-0.187017719
0.68627451	-0.190442694
0.705882353	-0.191246928
0.725490196	-0.189439951
0.745098039	-0.185127109
0.764705882	-0.17849036
0.784313725	-0.169776303
0.803921569	-0.159279917
0.823529412	-0.147323636
0.843137255	-0.134221917
0.862745098	-0.12023046
0.882352941	-0.105482461
0.901960784	-8.99E-02
0.921568627	-7.33E-02
0.941176471	-5.52E-02
0.960784314	-3.51E-02
0.980392157	-1.26E-02
